row_id,model_a,model_b,human_pref,judge_pref,scores_a,scores_b,meta_lang
sample-0075,gemma-2-9b-it,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 7.5, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 9.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0076,gemma-2-27b-it,llama-3-8b-instruct,0.5,0.0,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 3.0, 'factuality': 1.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",unknown
sample-0077,llama-3-8b-instruct,phi-3-mini-4k-instruct-june-2024,1.0,0.0,"{'adherence': 7.0, 'helpfulness': 7.5, 'factuality': 6.5, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 5.5, 'helpfulness': 3.0, 'factuality': 8.5, 'completeness': 3.0, 'clarity': 8.0, 'fluency': 7.5}",en
sample-0078,gemma-2-2b-it,llama-3-8b-instruct,1.0,1.0,"{'adherence': 7.0, 'helpfulness': 4.5, 'factuality': 2.5, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 5.5, 'factuality': 5.0, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0079,claude-3-opus-20240229,gemma-2-2b-it,0.5,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0080,gemini-1.5-pro-api-0514,phi-3-mini-4k-instruct-june-2024,0.5,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 10.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 7.0}",en
sample-0081,mixtral-8x7b-instruct-v0.1,gpt-3.5-turbo-0125,0.5,0.5,"{'adherence': 3.5, 'helpfulness': 2.5, 'factuality': 2.0, 'completeness': 4.0, 'clarity': 5.5, 'fluency': 6.5}","{'adherence': 3.0, 'helpfulness': 2.0, 'factuality': 1.5, 'completeness': 3.5, 'clarity': 6.0, 'fluency': 7.0}",hu
sample-0082,gemma-2-2b-it,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 2.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 3.0, 'clarity': 4.0, 'fluency': 4.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 9.5, 'clarity': 9.0, 'fluency': 9.0}",macedonian
sample-0083,gemma-2-9b-it,claude-3-haiku-20240307,0.5,0.0,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 7.5, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 8.5, 'helpfulness': 7.0, 'factuality': 4.0, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0084,gemma-2-27b-it,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 4.5, 'helpfulness': 5.5, 'factuality': 5.0, 'completeness': 5.5, 'clarity': 7.0, 'fluency': 6.5}",ru
sample-0085,gpt-4o-2024-05-13,gemma-2-2b-it,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 7.0, 'helpfulness': 4.0, 'factuality': 2.5, 'completeness': 5.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0086,phi-3-small-8k-instruct,claude-3-opus-20240229,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 3.5, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0087,gemma-2-2b-it,gemini-1.5-pro-api-0514,0.5,1.0,"{'adherence': 3.5, 'helpfulness': 3.0, 'factuality': 2.5, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 6.5}","{'adherence': 7.5, 'helpfulness': 5.5, 'factuality': 4.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",de
sample-0088,phi-3-mini-4k-instruct-june-2024,gemma-2-9b-it,1.0,1.0,"{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 2.0, 'fluency': 1.5}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",vi
sample-0089,gemma-2-2b-it,llama-3-8b-instruct,1.0,1.0,"{'adherence': 1.5, 'helpfulness': 1.0, 'factuality': 1.5, 'completeness': 1.0, 'clarity': 1.0, 'fluency': 1.0}","{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 5.5, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0090,gemini-1.5-pro-api-0514,gemma-2-2b-it,0.5,0.5,"{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 5.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 4.0, 'helpfulness': 3.0, 'factuality': 7.0, 'completeness': 3.0, 'clarity': 6.0, 'fluency': 7.0}",ko
sample-0091,gpt-3.5-turbo-0125,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 7.5, 'helpfulness': 5.5, 'factuality': 4.0, 'completeness': 5.0, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 4.0, 'completeness': 8.0, 'clarity': 9.5, 'fluency': 9.5}",en
sample-0092,llama-3-8b-instruct,llama-3-70b-instruct,0.5,1.0,"{'adherence': 3.5, 'helpfulness': 3.5, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 4.5, 'helpfulness': 7.5, 'factuality': 7.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",fa
sample-0093,mixtral-8x7b-instruct-v0.1,claude-3-haiku-20240307,0.5,1.0,"{'adherence': 7.0, 'helpfulness': 3.5, 'factuality': 2.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.0, 'helpfulness': 5.5, 'factuality': 8.5, 'completeness': 6.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0094,gemma-2-27b-it,gpt-3.5-turbo-0125,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",zh
sample-0095,phi-3-mini-4k-instruct-june-2024,mixtral-8x7b-instruct-v0.1,0.5,1.0,"{'adherence': 4.0, 'helpfulness': 2.0, 'factuality': 2.0, 'completeness': 3.0, 'clarity': 3.0, 'fluency': 5.5}","{'adherence': 6.5, 'helpfulness': 6.5, 'factuality': 8.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0096,llama-3-8b-instruct,phi-3-small-8k-instruct,1.0,0.0,"{'adherence': 6.0, 'helpfulness': 5.0, 'factuality': 4.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 5.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 7.0}",en
sample-0097,gemma-2-2b-it,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 8.5, 'clarity': 6.5, 'fluency': 6.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}",vi
sample-0098,gemma-2-9b-it,llama-3-8b-instruct,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 2.0, 'helpfulness': 4.0, 'factuality': 8.0, 'completeness': 5.5, 'clarity': 8.0, 'fluency': 8.0}",ja
sample-0099,phi-3-small-8k-instruct,llama-3-8b-instruct,1.0,1.0,"{'adherence': 3.0, 'helpfulness': 1.5, 'factuality': 1.5, 'completeness': 2.5, 'clarity': 1.5, 'fluency': 1.5}","{'adherence': 5.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}",pl
sample-0100,mixtral-8x7b-instruct-v0.1,claude-3-5-sonnet-20240620,0.0,1.0,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 6.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 8.5}",ru
sample-0101,gemma-2-27b-it,mixtral-8x7b-instruct-v0.1,0.5,0.0,"{'adherence': 8.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 6.0, 'helpfulness': 6.5, 'factuality': 5.5, 'completeness': 7.5, 'clarity': 5.0, 'fluency': 4.5}",ru
sample-0102,gpt-3.5-turbo-0125,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 1.0, 'fluency': 1.0}",vi
sample-0103,gpt-3.5-turbo-0125,claude-3-haiku-20240307,1.0,0.5,"{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 7.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",ja
sample-0104,mixtral-8x7b-instruct-v0.1,gemma-2-27b-it,1.0,1.0,"{'adherence': 9.0, 'helpfulness': 6.0, 'factuality': 3.5, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.5, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",es
sample-0105,gpt-4o-2024-05-13,claude-3-haiku-20240307,0.0,0.0,"{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 5.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 5.5, 'helpfulness': 6.0, 'factuality': 5.5, 'completeness': 6.5, 'clarity': 7.0, 'fluency': 7.0}",en
sample-0106,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 4.0, 'fluency': 6.0}",zh
sample-0107,phi-3-small-8k-instruct,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 7.0, 'helpfulness': 5.0, 'factuality': 3.0, 'completeness': 6.5, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 7.0, 'helpfulness': 4.0, 'factuality': 2.5, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0108,phi-3-small-8k-instruct,gemma-2-9b-it,0.5,1.0,"{'adherence': 10.0, 'helpfulness': 5.5, 'factuality': 4.5, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",ja
sample-0109,llama-3-70b-instruct,gpt-3.5-turbo-0125,0.5,0.0,"{'adherence': 5.0, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 7.5}","{'adherence': 6.5, 'helpfulness': 2.5, 'factuality': 2.0, 'completeness': 3.5, 'clarity': 7.5, 'fluency': 7.5}",cs
sample-0110,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,1.0,1.0,"{'adherence': 4.5, 'helpfulness': 5.0, 'factuality': 5.5, 'completeness': 5.0, 'clarity': 5.0, 'fluency': 6.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",fa
sample-0111,gemini-1.5-pro-api-0514,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0112,claude-3-haiku-20240307,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 7.5, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 6.5, 'completeness': 7.5, 'clarity': 6.0, 'fluency': 7.0}",en
sample-0113,phi-3-small-8k-instruct,claude-3-opus-20240229,1.0,1.0,"{'adherence': 5.0, 'helpfulness': 5.0, 'factuality': 3.5, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 9.5, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",ru
sample-0114,gemma-2-27b-it,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 7.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 4.0, 'fluency': 3.5}",cs
sample-0115,gpt-4o-2024-05-13,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 8.5}","{'adherence': 3.5, 'helpfulness': 3.0, 'factuality': 6.5, 'completeness': 9.5, 'clarity': 5.0, 'fluency': 4.5}",ru
sample-0116,gemma-2-27b-it,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 7.5, 'helpfulness': 6.0, 'factuality': 4.5, 'completeness': 8.5, 'clarity': 7.0, 'fluency': 8.0}",es
sample-0117,gpt-4o-2024-05-13,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 7.0, 'factuality': 5.0, 'completeness': 8.0, 'clarity': 7.5, 'fluency': 7.0}",fr
sample-0118,mixtral-8x7b-instruct-v0.1,gemma-2-27b-it,0.5,0.5,"{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0119,gemma-2-9b-it,gemini-1.5-pro-api-0514,1.0,0.5,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 5.5, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 7.0, 'fluency': 8.0}",ja
sample-0120,phi-3-mini-4k-instruct-june-2024,claude-3-opus-20240229,1.0,1.0,"{'adherence': 2.5, 'helpfulness': 1.5, 'factuality': 1.5, 'completeness': 3.0, 'clarity': 6.5, 'fluency': 7.5}","{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}",en
sample-0121,mixtral-8x7b-instruct-v0.1,claude-3-haiku-20240307,0.5,1.0,"{'adherence': 7.5, 'helpfulness': 6.5, 'factuality': 8.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 8.5, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0122,claude-3-opus-20240229,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 1.5, 'helpfulness': 3.0, 'factuality': 9.0, 'completeness': 2.0, 'clarity': 8.0, 'fluency': 8.0}",es
sample-0123,gpt-4o-2024-05-13,llama-3-8b-instruct,0.0,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0124,phi-3-small-8k-instruct,llama-3-8b-instruct,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",unknown
sample-0125,claude-3-5-sonnet-20240620,mixtral-8x7b-instruct-v0.1,0.5,0.0,"{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 7.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0126,gpt-3.5-turbo-0125,gemma-2-9b-it,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 5.5, 'factuality': 3.5, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 6.5, 'factuality': 5.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0127,gpt-3.5-turbo-0125,phi-3-small-8k-instruct,0.5,1.0,"{'adherence': 4.5, 'helpfulness': 3.5, 'factuality': 2.0, 'completeness': 6.0, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 6.5, 'helpfulness': 4.0, 'factuality': 3.0, 'completeness': 7.0, 'clarity': 7.0, 'fluency': 8.0}",ru
sample-0128,phi-3-small-8k-instruct,claude-3-haiku-20240307,1.0,1.0,"{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.5, 'clarity': 2.0, 'fluency': 1.5}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",ko
sample-0129,phi-3-small-8k-instruct,gemini-1.5-pro-api-0514,0.5,1.0,"{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 7.5, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",pt
sample-0130,phi-3-small-8k-instruct,gemini-1.5-pro-api-0514,1.0,1.0,"{'adherence': 4.5, 'helpfulness': 3.0, 'factuality': 2.5, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}",zh
sample-0131,gpt-3.5-turbo-0125,mixtral-8x7b-instruct-v0.1,1.0,0.5,"{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 8.0, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 7.0, 'fluency': 7.0}",zh
sample-0132,claude-3-haiku-20240307,claude-3-5-sonnet-20240620,0.0,1.0,"{'adherence': 8.5, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 9.0, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0133,gemma-2-27b-it,mixtral-8x7b-instruct-v0.1,1.0,0.0,"{'adherence': 6.5, 'helpfulness': 6.5, 'factuality': 9.5, 'completeness': 6.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 6.0, 'helpfulness': 3.5, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0134,claude-3-5-sonnet-20240620,gemma-2-2b-it,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 3.5, 'helpfulness': 3.5, 'factuality': 6.0, 'completeness': 3.5, 'clarity': 7.0, 'fluency': 7.5}",en
sample-0135,claude-3-opus-20240229,gemma-2-2b-it,0.5,1.0,"{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.5}","{'adherence': 7.5, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0136,mixtral-8x7b-instruct-v0.1,llama-3-70b-instruct,1.0,1.0,"{'adherence': 2.0, 'helpfulness': 2.5, 'factuality': 6.0, 'completeness': 4.0, 'clarity': 4.5, 'fluency': 3.5}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 8.5}",vi
sample-0137,llama-3-8b-instruct,phi-3-mini-4k-instruct-june-2024,0.5,1.0,"{'adherence': 1.5, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 2.0, 'clarity': 3.0, 'fluency': 4.5}","{'adherence': 3.0, 'helpfulness': 3.0, 'factuality': 3.0, 'completeness': 3.5, 'clarity': 5.5, 'fluency': 6.0}",ru
sample-0138,claude-3-opus-20240229,llama-3-8b-instruct,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 3.5, 'helpfulness': 3.5, 'factuality': 2.5, 'completeness': 5.0, 'clarity': 6.5, 'fluency': 7.0}",ja
sample-0139,claude-3-haiku-20240307,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 5.0, 'helpfulness': 3.5, 'factuality': 4.5, 'completeness': 3.5, 'clarity': 6.5, 'fluency': 7.0}","{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 5.5, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}",zh
sample-0140,phi-3-mini-4k-instruct-june-2024,llama-3-8b-instruct,0.5,1.0,"{'adherence': 4.5, 'helpfulness': 4.0, 'factuality': 3.0, 'completeness': 5.5, 'clarity': 5.0, 'fluency': 7.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0141,mixtral-8x7b-instruct-v0.1,gemma-2-9b-it,1.0,0.5,"{'adherence': 3.0, 'helpfulness': 3.0, 'factuality': 5.0, 'completeness': 4.0, 'clarity': 2.0, 'fluency': 2.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}",ja
sample-0142,gpt-3.5-turbo-0125,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 9.5}","{'adherence': 1.0, 'helpfulness': 2.0, 'factuality': 9.0, 'completeness': 1.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0143,gemma-2-9b-it,gemma-2-2b-it,0.5,0.5,"{'adherence': 5.0, 'helpfulness': 4.0, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.0, 'helpfulness': 4.0, 'factuality': 2.0, 'completeness': 5.0, 'clarity': 9.0, 'fluency': 9.0}",ru
sample-0144,phi-3-small-8k-instruct,gemma-2-9b-it,1.0,0.5,"{'adherence': 7.5, 'helpfulness': 6.5, 'factuality': 5.5, 'completeness': 7.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 6.5, 'factuality': 4.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0145,gpt-3.5-turbo-0125,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 7.5, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}","{'adherence': 7.5, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.0}",en
sample-0146,llama-3-8b-instruct,mixtral-8x7b-instruct-v0.1,0.5,0.5,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 6.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 6.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",es
sample-0147,gemma-2-2b-it,llama-3-8b-instruct,0.5,0.0,"{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 6.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 4.0, 'helpfulness': 5.5, 'factuality': 6.0, 'completeness': 6.5, 'clarity': 6.5, 'fluency': 7.0}",zh
sample-0148,claude-3-haiku-20240307,claude-3-5-sonnet-20240620,0.5,1.0,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 7.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}",ja
sample-0149,gemma-2-2b-it,gemini-1.5-pro-api-0514,1.0,1.0,"{'adherence': 7.5, 'helpfulness': 4.5, 'factuality': 3.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 8.0, 'helpfulness': 6.0, 'factuality': 5.5, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}",es
